Rank,Name,company,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7140,TNA iMPACT!,Nintendo,PS2,2008,Fighting,Midway Games,0.1,0,0,0.12,0.22
7141,Yu-Gi-Oh! GX: Spirit Caller (American Sales),Nintendo,DS,2006,Misc,Konami Digital Entertainment,0.18,0.03,0,0.02,0.22
7142,Def Jam: Fight for NY,Sony,GC,2004,Fighting,Electronic Arts,0.17,0.05,0,0.01,0.22
7143,Sword Art Online: Infinity Moment,Sony,PSP,2013,Role-Playing,Namco Bandai Games,0,0,0.22,0,0.22
7144,Spartan: Total Warrior,Sony,PS2,2005,Action,Sega,0.11,0.09,0,0.03,0.22
7145,Killer is Dead,Nintendo,PS3,2013,Action,Deep Silver,0.12,0.04,0.05,0.02,0.22
7146,EX Monopoly,Microsoft,GBA,2001,Misc,Takara,0.16,0.06,0,0,0.22
7147,Star Trek: The Game,Nintendo,X360,2013,Action,Namco Bandai Games,0.12,0.09,0,0.02,0.22
7148,64 de Hakken! Tamagotchi Minna de Tamagotchi World,Nintendo,N64,1997,Misc,Namco Bandai Games,0,0,0.22,0,0.22
7149,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,Atari,GC,2003,Misc,Acclaim Entertainment,0.17,0.04,0,0.01,0.22
7150,Deadly Duck,Atari,2600,1981,Shooter,20th Century Fox Video Games,0.21,0.01,0,0,0.22
7151,Assault,Atari,2600,1982,Action,Bomb,0.21,0.01,0,0,0.22
7152,Reactor,Sony,2600,1981,Action,Parker Bros.,0.21,0.01,0,0,0.22
7153,Ys Seven,Nintendo,PSP,2009,Role-Playing,Falcom Corporation,0.14,0,0.08,0.01,0.22
7154,Marvel Super Hero Squad: The Infinity Gauntlet,Sony,DS,2010,Action,THQ,0.17,0.03,0,0.02,0.22
7155,Gundam Battle Chronicle,Sony,PSP,2007,Action,Namco Bandai Games,0,0,0.22,0,0.22
7156,G-Force,Sony,PS3,2009,Action,Disney Interactive Studios,0.13,0.06,0,0.03,0.22
7157,Danball Senki Boost,Nintendo,PSP,2011,Action,Level 5,0,0,0.22,0,0.22
7158,Kidz Bop Dance Party! The Video Game,Microsoft,Wii,2010,Misc,D3Publisher,0.21,0,0,0.01,0.22
7159,Conflict: Vietnam,Sony,XB,2004,Shooter,SCi,0.17,0.05,0,0.01,0.22
7160,Whirl Tour,Sony,PS2,2002,Sports,Crave Entertainment,0.11,0.09,0,0.03,0.22
7161,Time Crisis: Crisis Zone,Sony,PS2,2004,Shooter,Namco Bandai Games,0.11,0.09,0,0.03,0.22
7162,Momotarou Dentetsu 15,Microsoft,PS2,2005,Misc,Hudson Soft,0,0,0.22,0,0.22
7163,Dark Souls II,Nintendo,XOne,2015,Role-Playing,Namco Bandai Games,0.13,0.07,0,0.02,0.22
7164,Discovery Kids: Dolphin Discovery,Sony,DS,2008,Simulation,505 Games,0.21,0,0,0.01,0.22
7165,Ben 10 Ultimate Alien: Cosmic Destruction,Nintendo,PS2,2010,Platform,D3Publisher,0.13,0.06,0,0.04,0.22
7166,Hatsune Miku: Project Mirai 2,Nintendo,3DS,2013,Action,Sega,0,0,0.22,0,0.22
7167,Skies of Arcadia Legends,Nintendo,GC,2002,Role-Playing,Atari,0.17,0.04,0,0.01,0.22
7168,Cloudy With a Chance of Meatballs,Sony,DS,2009,Platform,Ubisoft,0.2,0.01,0,0.02,0.22
7169,MotoGP 08,Sony,PS2,2008,Racing,Capcom,0.01,0,0,0.21,0.22
7170,Madden NFL 12,Sony,PSP,2011,Sports,Electronic Arts,0.21,0,0,0.02,0.22
7171,Sengoku Basara 3 Utage,Nintendo,PS3,2011,Action,Capcom,0,0,0.22,0,0.22
7172,Breath of Fire,Nintendo,GBA,2001,Role-Playing,Ubisoft,0.11,0.04,0.06,0,0.22
7173,Ragnarok DS,Sony,DS,2008,Role-Playing,GungHo,0.1,0,0.11,0.01,0.22
7174,Ford vs. Chevy,Nintendo,PS2,2005,Racing,Global Star,0.11,0.09,0,0.03,0.22
7175,NCAA Football 2005,Nintendo,GC,2004,Sports,Electronic Arts,0.17,0.04,0,0.01,0.22
7176,Hamtaro: Ham-Ham Games,Nintendo,GBA,2004,Sports,Nintendo,0.16,0.06,0,0,0.22
7177,Danny Phantom: The Ultimate Enemy,Nintendo,GBA,2005,Action,THQ,0.16,0.06,0,0,0.22
7178,Petz Rescue: Endangered Paradise,Sony,DS,2008,Adventure,Ubisoft,0.21,0,0,0.02,0.22
7179,MotoGP 09/10,Sony,PS3,2010,Racing,Capcom,0.05,0.13,0,0.04,0.22
7180,Rune Factory: Tides of Destiny,Nintendo,PS3,2011,Role-Playing,Marvelous Interactive,0.14,0,0.07,0.01,0.22
7181,A Boy and His Blob,Sony,Wii,2009,Platform,Majesco Entertainment,0.19,0.02,0,0.02,0.22
7182,Battleborn,Sony,PS4,2016,Shooter,Take-Two Interactive,0.09,0.08,0.01,0.04,0.22
7183,Move Fitness,Sony,PS3,N/A,Sports,Sony Computer Entertainment,0,0.17,0,0.05,0.22
7184,Atelier Escha & Logy: Alchemists of the Dusk Sky,Nintendo,PS3,2013,Role-Playing,Tecmo Koei,0.06,0.04,0.1,0.02,0.22
7185,Hidden Mysteries: Buckingham Palace,Atari,DS,2010,Puzzle,Avanquest,0.13,0.07,0,0.02,0.22
7186,Crazy Climber,Nintendo,2600,1981,Action,Atari,0.21,0.01,0,0,0.22
7187,Super Adventure Island,Sony,SNES,1992,Platform,Hudson Soft,0,0,0.22,0,0.22
7188,Bust-A-Move 4,Nintendo,PS,1998,Puzzle,Acclaim Entertainment,0.12,0.08,0,0.01,0.22
7189,The Legend of Spyro: The Eternal Night,Sony,Wii,2007,Platform,Vivendi Games,0.18,0.02,0,0.02,0.22
7190,NFL Quarterback Club 97,Nintendo,PS,1996,Sports,Acclaim Entertainment,0.12,0.08,0,0.01,0.22
7191,Rampage: Total Destruction,Sony,Wii,2006,Action,Midway Games,0.19,0.01,0,0.02,0.22
7192,Galactic Wrestling: Featuring Ultimate Muscle,Nintendo,PS2,2004,Fighting,Namco Bandai Games,0.03,0.02,0.17,0.01,0.22
7193,Petz: Horse Club,Sony,Wii,2008,Misc,Ubisoft,0.2,0,0,0.02,0.22
7194,Dino Stalker,Nintendo,PS2,2002,Shooter,Capcom,0.07,0.06,0.08,0.02,0.22
7195,Rapala's Fishing Frenzy,Sony,Wii,2008,Sports,Activision,0.2,0,0,0.02,0.22
7196,Mobile Suit Gundam Seed,Nintendo,PS2,2003,Action,Namco Bandai Games,0,0,0.22,0,0.22
7197,Shinobi,Nintendo,3DS,2011,Platform,Sega,0.14,0.07,0,0.02,0.22
7198,Puss in Boots,Nintendo,Wii,2011,Action,THQ,0.19,0.01,0,0.01,0.22
7199,Tony Hawk's Downhill Jam,Nintendo,DS,2006,Sports,Activision,0.2,0,0,0.02,0.22
7200,Mega Man Zero 3,PC,GBA,2004,Platform,Capcom,0.16,0.06,0,0,0.22
7201,LEGO The Lord of the Rings,Sony,PC,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.13,0,0.03,0.22
7202,Hitman: HD Trilogy,Sony,PS3,2013,Action,Square Enix,0.07,0.1,0,0.04,0.22
7203,Aliens vs Predator: Requiem,Sony,PSP,2007,Action,Vivendi Games,0.03,0.12,0,0.07,0.22
7204,Castlevania: Lords of Shadow 2,Nintendo,PS3,2014,Action,Konami Digital Entertainment,0.03,0.13,0.02,0.04,0.22
7205,Barbie: Groom and Glam Pups,Nintendo,Wii,2010,Action,THQ,0.19,0.02,0,0.01,0.22
7206,KORG DS-10 Synthesizer,Nintendo,DS,2008,Misc,AQ Interactive,0.2,0.01,0,0.02,0.22
7207,Tenchu: Shadow Assassins,Sony,Wii,2008,Action,Ubisoft,0.16,0.01,0.03,0.02,0.22
7208,Barbie Super Sports,Nintendo,PS,1999,Sports,Mattel Interactive,0.12,0.08,0,0.01,0.22
7209,CSI: Fatal Conspiracy,Nintendo,Wii,2010,Adventure,Ubisoft,0.12,0.08,0,0.02,0.22
7210,Nicktoons Collection: Game Boy Advance Video Volume 2,Sony,GBA,2004,Misc,N/A,0.16,0.06,0,0,0.22
7211,Jackass the Game,Sony,PSP,2007,Action,Empire Interactive,0.09,0.08,0,0.05,0.22
7212,The Legend of Heroes: Trails of Cold Steel,PC,PS3,2013,Role-Playing,Nippon Ichi Software,0.05,0.04,0.12,0.02,0.22
7213,Tom Clancy's Rainbow Six: Siege,Sony,PC,2015,Shooter,Ubisoft,0.12,0.08,0,0.02,0.22
7214,Dungeon Hunter Alliance,PC,PSV,2012,Action,Ubisoft,0.09,0.1,0,0.04,0.22
7215,LEGO Harry Potter: Years 5-7,Nintendo,PC,N/A,Action,Warner Bros. Interactive Entertainment,0.05,0.14,0,0.03,0.22
7216,Duel Masters: Kaijudo Showdown,Nintendo,GBA,2004,Misc,Atari,0.16,0.06,0,0,0.22
7217,Imagine: Boutique Owner,Sony,DS,2009,Simulation,Ubisoft,0.2,0,0,0.02,0.22
7218,The Walking Dead: Season Two,Nintendo,PS3,2014,Adventure,Telltale Games,0.09,0.09,0,0.04,0.22
7219,The Lord of the Rings: The Third Age,Nintendo,GBA,2004,Role-Playing,Electronic Arts,0.16,0.06,0,0,0.22
7220,Cursed Mountain,Microsoft,Wii,2009,Adventure,Deep Silver,0.09,0.1,0,0.02,0.22
7221,The Suffering,Sony,XB,2004,Action,Midway Games,0.16,0.05,0,0.01,0.22
7222,Dragon Quest Builders: Revive Alefgard,Nintendo,PS4,2016,Role-Playing,Square Enix,0,0,0.22,0,0.22
7223,Tetris Worlds,Microsoft,GC,2002,Puzzle,THQ,0.17,0.04,0,0.01,0.22
7224,Teenage Mutant Ninja Turtles: Danger of the Ooze,Nintendo,X360,2014,Adventure,Activision,0.11,0.09,0,0.02,0.22
7225,ECW Hardcore Revolution,Nintendo,N64,2000,Fighting,Acclaim Entertainment,0.18,0.04,0,0,0.22
7226,Mega Man 64,Nintendo,N64,2000,Action,Capcom,0.14,0.03,0.05,0,0.22
7227,Chou-Kuukan Night Pro Yakyuu King(higher JP sales),Nintendo,N64,1996,Sports,Imagineer,0,0,0.22,0,0.22
7228,Rampage 2: Universal Tour,Nintendo,N64,1999,Action,GT Interactive,0.18,0.04,0,0,0.22
7229,Ms. Pac-Man: Maze Madness,Nintendo,N64,2000,Puzzle,Namco Bandai Games,0.18,0.04,0,0,0.22
7230,Tales of Graces,Nintendo,Wii,2009,Role-Playing,Namco Bandai Games,0,0,0.22,0,0.22
7231,Age of Empires: Mythologies,Nintendo,DS,2008,Strategy,THQ,0.17,0.03,0,0.02,0.22
7232,Viewtiful Joe 2,Nintendo,GC,2004,Action,Capcom,0.17,0.04,0,0.01,0.22
7233,Where's Waldo? The Fantastic Journey,Nintendo,DS,2009,Adventure,Ubisoft,0.2,0,0,0.02,0.22
7234,ATV Quad Kings,Sony,Wii,2009,Racing,Zoo Digital Publishing,0.21,0,0,0.01,0.22
7235,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,Nintendo,PS2,2002,Misc,Acclaim Entertainment,0.11,0.08,0,0.03,0.22
7236,Jewel Quest: Expeditions,Sony,DS,2007,Puzzle,Avanquest,0.03,0.18,0,0.01,0.22
7237,NBA Jam Extreme,Nintendo,PS,1996,Sports,Acclaim Entertainment,0.12,0.08,0,0.01,0.22
7238,Dragon Ball: Origins (JP & incomplete US sales),Nintendo,DS,2008,Adventure,Atari,0.04,0,0.17,0,0.22
7239,Touch the Dead,Microsoft,DS,2007,Shooter,Eidos Interactive,0.2,0,0,0.02,0.22
7240,Tropico 3,Microsoft,X360,2009,Strategy,Kalypso Media,0.15,0.02,0.03,0.02,0.22
7241,Nickelodeon Party Blast,Microsoft,XB,2002,Misc,Infogrames,0.16,0.05,0,0.01,0.22
7242,Ben 10 Alien Force: Vilgax Attacks,Sony,X360,2009,Action,D3Publisher,0.11,0.09,0,0.02,0.22
7243,NHL Championship 2000,Nintendo,PS,1998,Sports,Fox Interactive,0.12,0.08,0,0.01,0.22
7244,G.I. Joe: The Rise of Cobra,Microsoft,Wii,2009,Action,Electronic Arts,0.17,0.03,0,0.02,0.22
7245,Shellshock: Nam '67,Microsoft,XB,2004,Shooter,Eidos Interactive,0.16,0.05,0,0.01,0.22
7246,Hunted: The Demon's Forge,Sony,X360,2011,Action,Bethesda Softworks,0.13,0.07,0,0.02,0.22
7247,Kartia: The Word of Fate,Sony,PS,1998,Strategy,Konami Digital Entertainment,0.05,0.03,0.12,0.01,0.22
7248,Tales of Berseria,Nintendo,PS4,2016,Role-Playing,Namco Bandai Games,0,0,0.22,0,0.22
7249,All-Star Baseball 2002,Sony,GC,2001,Sports,Acclaim Entertainment,0.17,0.04,0,0.01,0.22
7250,Magna Carta: Tears of Blood,Sony,PS2,2004,Role-Playing,505 Games,0.11,0.08,0,0.03,0.22
7251,Lethal Skies Elite Pilot: Team SW,Sega,PS2,2001,Simulation,Sammy Corporation,0.11,0.08,0,0.03,0.22
7252,Capcom vs. SNK,Nintendo,DC,2000,Fighting,Virgin Interactive,0,0,0.22,0,0.22
7253,NBA Live 09 All-Play,Nintendo,Wii,2008,Sports,Electronic Arts,0.19,0.01,0,0.02,0.22
7254,Infinite Space,Microsoft,DS,2009,Role-Playing,Sega,0.07,0.06,0.07,0.01,0.22
7255,Yoostar2,Sony,X360,2011,Misc,Unknown,0.11,0.09,0,0.02,0.22
7256,Transformers: Devastation,Nintendo,PS4,2015,Action,Activision,0.1,0.08,0,0.04,0.22
7257,Tamagotchi no KiraKira Omisecchi,Nintendo,DS,2008,Misc,Namco Bandai Games,0,0,0.22,0,0.22
7258,From Russia With Love,Nintendo,GC,2005,Action,Electronic Arts,0.17,0.04,0,0.01,0.22
7259,You Don't Know Jack,Sony,Wii,2011,Misc,THQ,0.2,0,0,0.01,0.22
7260,Just Dance 2016,Sony,PS3,2015,Misc,Ubisoft,0.1,0.08,0,0.04,0.22
7261,Pinball Hall of Fame: The Williams Collection,Sony,PS3,2009,Misc,Crave Entertainment,0.2,0,0,0.02,0.22
7262,Guitar Hero: Smash Hits,Sony,PS2,2009,Misc,Activision,0.11,0.01,0,0.1,0.22
7263,NFL Quarterback Club 2002,Nintendo,PS2,2001,Sports,Acclaim Entertainment,0.11,0.08,0,0.03,0.22
7264,Kirby's Star Stacker,Microsoft,GB,1997,Puzzle,Nintendo,0,0,0.22,0,0.22
7265,NCAA Basketball 09,Microsoft,X360,2008,Sports,Electronic Arts,0.2,0,0,0.02,0.22
7266,Full Auto,PC,X360,2006,Shooter,Sega,0.19,0.01,0,0.02,0.22
7267,Dead Island,Sony,PC,2011,Action,Deep Silver,0.12,0.07,0,0.03,0.22
7268,Growlanser: Heritage of War,Nintendo,PS2,2006,Role-Playing,Rising Star Games,0.11,0.08,0,0.03,0.22
7269,Hasbro Family Game Night,Nintendo,DS,2009,Puzzle,Electronic Arts,0.01,0.19,0,0.02,0.22
7270,Shin Megami Tensei x Fire Emblem,Sony,WiiU,2015,Role-Playing,Nintendo,0.1,0.04,0.06,0.01,0.22
7271,Rugby 2004,Nintendo,PS2,2003,Sports,Electronic Arts,0.11,0.08,0,0.03,0.22
7272,Disney's Magical Quest Starring Mickey and Minnie,Nintendo,GBA,2002,Action,Nintendo,0.16,0.06,0,0,0.22
7273,Spirit Camera: The Cursed Memoir,Sony,3DS,2012,Adventure,Nintendo,0.12,0.02,0.06,0.01,0.22
7274,NBA 06,Nintendo,PSP,2005,Sports,Sony Computer Entertainment,0.2,0,0,0.02,0.22
7275,Naruto: Ninja Council,Sony,GBA,2003,Action,Tomy Corporation,0.16,0.06,0,0,0.22
7276,Shin Megami Tensei: Persona,Nintendo,PSP,2009,Role-Playing,Atlus,0.08,0,0.13,0.01,0.22
7277,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,Sony,DS,2007,Adventure,Tecmo Koei,0,0,0.22,0,0.22
7278,Wreckless: ThE YaKuza MisSiOns,Nintendo,PS2,2002,Racing,Activision,0.11,0.08,0,0.03,0.22
7279,Madden NFL 07,Sony,DS,2006,Sports,Electronic Arts,0.2,0,0,0.02,0.22
7280,Jikkyou Powerful Major League,Nintendo,PS2,2006,Sports,Konami Digital Entertainment,0,0,0.22,0,0.22
7281,NFL 2K3,Sony,GC,2002,Sports,Sega,0.17,0.04,0,0.01,0.22
7282,Darksiders II,Sony,PS4,2015,Action,Nordic Games,0.09,0.1,0,0.04,0.22
7283,Saltwater Sportfishing,Nintendo,PS,2001,Sports,Take-Two Interactive,0.12,0.08,0,0.01,0.22
7284,Yoshi Touch & Go (JP sales),Nintendo,DS,2005,Platform,Nintendo,0,0,0.22,0,0.22
7285,Samurai Jack: The Amulet of Time,Nintendo,GBA,2003,Platform,Zoo Digital Publishing,0.16,0.06,0,0,0.22
7286,Pass the Pigs,Sony,DS,2008,Misc,THQ,0.2,0,0,0.02,0.22
7287,J-League Winning Eleven 2008: Club Championship,Sony,PS2,2008,Sports,Konami Digital Entertainment,0,0,0.22,0,0.22
7288,Jackie Chan: Stuntmaster,Sony,PS,1999,Action,Sony Computer Entertainment,0.12,0.08,0,0.01,0.22
7289,Sports Car GT,Sony,PS,1999,Racing,Electronic Arts,0.12,0.08,0,0.01,0.22
7290,Lost Planet 3,Nintendo,PS3,2013,Shooter,Capcom,0.07,0.06,0.06,0.03,0.22
7291,Order Up!,Nintendo,Wii,2008,Misc,Zoo Digital Publishing,0.19,0.01,0,0.02,0.22
7292,Code Name: S.T.E.A.M.,Sony,3DS,2015,Strategy,Nintendo,0.14,0.05,0.01,0.02,0.22
7293,SBK X: Superbike World Championship,Sony,PS3,2010,Racing,Black Bean Games,0.05,0.13,0,0.04,0.22
7294,NBA Live 14,Nintendo,PS4,2013,Sports,Electronic Arts,0.14,0.05,0,0.03,0.22
7295,Scooby-Doo! Mystery Mayhem,Sega,GC,2004,Action,THQ,0.17,0.04,0,0.01,0.22
7296,Kanzen Chuuki Pro Yakyuu Greatest Nine,Nintendo,SAT,1995,Sports,Sega,0,0,0.22,0,0.22
7297,American Idol,Nintendo,GBA,2003,Misc,Codemasters,0.15,0.06,0,0,0.22
7298,Summer Athletics: The Ultimate Challenge (Others sales),Nintendo,Wii,2008,Sports,DTP Entertainment,0,0.2,0,0.01,0.22
7299,Britney's Dance Beat,Nintendo,GBA,2002,Misc,THQ,0.15,0.06,0,0,0.22
7300,Shrek SuperSlam,Microsoft,GC,2005,Action,Activision,0.17,0.04,0,0.01,0.22
7301,Sniper: Ghost Warrior 2,Microsoft,X360,2013,Shooter,City Interactive,0.06,0.13,0,0.02,0.22
7302,Over G Fighters,Nintendo,X360,2006,Simulation,Ubisoft,0.19,0.01,0,0.02,0.22
7303,Sailor Moon,Sony,SNES,1993,Action,Namco Bandai Games,0,0,0.22,0,0.22
7304,Apache: Air Assault,Sony,PS3,2010,Simulation,Activision,0.11,0.07,0,0.03,0.22
7305,One Piece: Pirate Warriors 3,Sony,PSV,2015,Action,Namco Bandai Games,0,0.07,0.13,0.02,0.22
7306,Herdy Gerdy,Microsoft,PS2,2002,Adventure,Eidos Interactive,0.11,0.08,0,0.03,0.22
7307,Armored Core V,PC,X360,2012,Simulation,Namco Bandai Games,0.13,0.03,0.04,0.01,0.22
7308,EVE Online,Sony,PC,2003,Role-Playing,CCP,0,0.19,0,0.02,0.22
7309,Digimon World Re:Digitize,Nintendo,PSP,2012,Action,Namco Bandai Games,0,0,0.22,0,0.22
7310,Ninja Gaiden: Dragon Sword,Sony,DS,2008,Action,Tecmo Koei,0.17,0.02,0.02,0.02,0.22
7311,Ride,Nintendo,PS4,2015,Racing,Milestone S.r.l.,0.03,0.13,0.03,0.03,0.22
7312,Blue Dragon Plus,Microsoft,DS,2008,Role-Playing,Ignition Entertainment,0.12,0.04,0.05,0.01,0.22
7313,Lords of the Fallen,Sony,XOne,2014,Role-Playing,Square Enix,0.1,0.1,0,0.02,0.22
7314,NBA in the Zone 2000,Sony,PS,2000,Sports,Konami Digital Entertainment,0.12,0.08,0,0.01,0.21
7315,Dark Summit,Sony,PS2,2001,Sports,THQ,0.11,0.08,0,0.03,0.21
7316,Afrika,Sony,PS3,2008,Adventure,Unknown,0.12,0,0.08,0.01,0.21
7317,Cabela's Big Game Hunter: Ultimate Challenge,Sony,PS,2001,Sports,Activision Value,0.12,0.08,0,0.01,0.21
7318,The Legend of Heroes: Trails in the Sky First Chapter,Nintendo,PSP,2006,Role-Playing,Ghostlight,0.1,0.03,0.06,0.03,0.21
7319,Are You Smarter Than a 5th Grader? Back to School,Sony,Wii,2010,Misc,Nintendo,0.2,0,0,0.02,0.21
7320,Steins;Gate,Sony,PSV,2013,Adventure,PQube,0.07,0.09,0,0.05,0.21
7321,The Dukes of Hazzard: Return of the General Lee,Sony,PS2,2004,Racing,Ubisoft,0.11,0.08,0,0.03,0.21
7322,Pandemonium!,Sony,PS,1996,Platform,BMG Interactive Entertainment,0.12,0.08,0,0.01,0.21
7323,SingStar: Back to the 80s,Nintendo,PS3,2011,Misc,Sony Computer Entertainment,0,0.16,0,0.05,0.21
7324,Namco Museum: 50th Anniversary,Sony,GC,2005,Misc,Namco Bandai Games,0.17,0.04,0,0.01,0.21
7325,Crash 'N' Burn,Sony,PS2,2004,Racing,Eidos Interactive,0.11,0.08,0,0.03,0.21
7326,NBA,Sony,PSP,2005,Sports,Sony Computer Entertainment,0.2,0,0,0.02,0.21
7327,Teenage Mutant Ninja Turtles: Smash-Up,Sega,PS2,2009,Fighting,Ubisoft,0.11,0.08,0,0.03,0.21
7328,Pro Yakyuu Greatest Nine '97,Nintendo,SAT,1997,Sports,Sega,0,0,0.21,0,0.21
7329,Transformers: Dark of the Moon,Nintendo,3DS,2011,Action,Activision,0.16,0.04,0,0.02,0.21
7330,Final Fantasy Fables: Chocobo's Dungeon,Sega,Wii,2007,Role-Playing,Square Enix,0.09,0,0.11,0.01,0.21
7331,Lunar: Silver Star Story Complete,Nintendo,SAT,1997,Role-Playing,Kadokawa Shoten,0,0,0.21,0,0.21
7332,Dorabase DS: Dramatic Stadium,Sony,DS,2007,Sports,Namco Bandai Games,0,0,0.21,0,0.21
7333,Disaster Report,Sega,PS2,2002,Action,Agetec,0.03,0.02,0.15,0.01,0.21
7334,EVE: burst error,Nintendo,SAT,1997,Adventure,Imagineer,0,0,0.21,0,0.21
7335,We Sing Robbie Williams,Nintendo,Wii,2010,Misc,Nordic Games,0,0.19,0,0.03,0.21
7336,Backyard NFL Football '09,Nintendo,Wii,2008,Sports,Atari,0.2,0,0,0.02,0.21
7337,Pro Evolution Soccer 2012,Sony,Wii,2011,Action,Konami Digital Entertainment,0.08,0.08,0.03,0.02,0.21
7338,Akiba's Trip: Undead & Undressed,Sony,PSV,2013,Action,Nippon Ichi Software,0.09,0.02,0.08,0.03,0.21
7339,Speed Racer: The Videogame,Microsoft,PS2,2008,Racing,Warner Bros. Interactive Entertainment,0.1,0.08,0,0.03,0.21
7340,College Hoops 2K7,Microsoft,X360,2006,Sports,Take-Two Interactive,0.2,0,0,0.02,0.21
7341,The Amazing Spider-Man 2 (2014),Microsoft,XOne,2014,Action,Activision,0.12,0.07,0,0.02,0.21
7342,Big League Sports,Nintendo,X360,2011,Sports,Activision,0.18,0.02,0,0.01,0.21
7343,Bratz: Forever Diamondz,Sony,GC,2006,Adventure,THQ,0.17,0.04,0,0.01,0.21
7344,WCW Backstage Assault,Sony,PS,1999,Action,Electronic Arts,0.12,0.08,0,0.01,0.21
7345,UFC Undisputed 2010,Sony,PSP,2010,Fighting,THQ,0.11,0.07,0,0.04,0.21
7346,Baja: Edge of Control,Sony,PS3,2008,Racing,THQ,0.1,0.08,0,0.04,0.21
7347,Wild Wild Racing,Nintendo,PS2,2000,Racing,Interplay,0.1,0.08,0,0.03,0.21
7348,Magician's Quest: Town of Magic,Sony,3DS,2012,Simulation,Konami Digital Entertainment,0,0,0.21,0,0.21
7349,The Bard's Tale,Microsoft,PS2,2004,Role-Playing,Ubisoft,0.1,0.08,0,0.03,0.21
7350,NCAA March Madness 08,Sony,X360,2007,Sports,Electronic Arts,0.2,0,0,0.02,0.21
7351,Momotarou Dentetsu 16,Nintendo,PS2,2006,Misc,Hudson Soft,0,0,0.21,0,0.21
7352,Robotech: The Macross Saga,Sony,GBA,2002,Shooter,TDK Mediactive,0.15,0.06,0,0,0.21
7353,Yu Yu Hakusho: Dark Tournament,Microsoft,PS2,N/A,Fighting,N/A,0.1,0.08,0,0.03,0.21
7354,MTV Celebrity Deathmatch,Sony,XB,2003,Fighting,Gotham Games,0.16,0.05,0,0.01,0.21
7355,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,Sony,PS3,2010,Action,Namco Bandai Games,0,0,0.21,0,0.21
7356,Conflict Zone,Nintendo,PS2,2002,Strategy,Ubisoft,0.1,0.08,0,0.03,0.21
7357,Tony Hawk's American Sk8land,Sony,DS,2005,Sports,Activision,0.19,0.01,0,0.02,0.21
7358,de Blob 2,Microsoft,PS3,2011,Platform,THQ,0.11,0.07,0,0.03,0.21
7359,The BIGS 2,Microsoft,X360,2009,Sports,Take-Two Interactive,0.19,0.01,0,0.02,0.21
7360,BloodRayne,Microsoft,XB,2002,Shooter,Universal Interactive,0.16,0.05,0,0.01,0.21
7361,Hannah Montana: The Movie,Microsoft,X360,2009,Adventure,Disney Interactive Studios,0.14,0.06,0,0.02,0.21
7362,50 Cent: Blood on the Sand,Nintendo,X360,2009,Shooter,THQ,0.12,0.07,0,0.02,0.21
7363,Bratz: Girlz Really Rock,Microsoft,Wii,2008,Action,THQ,0.19,0,0,0.02,0.21
7364,NHL 2K6,Microsoft,XB,2005,Sports,Take-Two Interactive,0.16,0.05,0,0.01,0.21
7365,Tenchu: Return From Darkness,Sony,XB,2004,Action,Activision,0.16,0.05,0,0.01,0.21
7366,World Poker Tour,Microsoft,PS2,2005,Misc,Take-Two Interactive,0.1,0.08,0,0.03,0.21
7367,Prison Break: The Conspiracy,Sony,X360,2010,Action,Deep Silver,0.07,0.12,0,0.02,0.21
7368,Neo Contra,Sony,PS2,2004,Shooter,Konami Digital Entertainment,0.1,0.08,0,0.03,0.21
7369,MVP Baseball,Sony,PSP,2005,Sports,Electronic Arts,0.2,0,0,0.02,0.21
7370,GRID Autosport,Atari,PS3,2014,Racing,Codemasters,0.05,0.11,0.01,0.04,0.21
7371,Ghostbusters II,Atari,2600,N/A,Action,Activision,0.2,0.01,0,0,0.21
7372,Breakaway IV,Atari,2600,N/A,Puzzle,Sears,0.2,0.01,0,0,0.21
7373,RealSports Baseball,Nintendo,2600,1981,Sports,Atari,0.2,0.01,0,0,0.21
7374,Now! That's What I Call Music: Dance & Sing,Nintendo,Wii,2011,Misc,Unknown,0,0.18,0,0.04,0.21
7375,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,Microsoft,DS,2011,Strategy,Konami Digital Entertainment,0.1,0.03,0.07,0.01,0.21
7376,Metal Gear Solid V: The Phantom Pain,Microsoft,X360,2015,Action,Konami Digital Entertainment,0.12,0.08,0,0.02,0.21
7377,Hasbro Family Game Night 3,Sony,X360,2010,Misc,Electronic Arts,0.17,0.03,0,0.01,0.21
7378,G.I. Joe: The Rise of Cobra,Microsoft,PS3,2009,Action,Electronic Arts,0.11,0.07,0,0.03,0.21
7379,Rayman Raving Rabbids,Sony,X360,2007,Misc,Ubisoft,0.18,0.01,0,0.02,0.21
7380,Viewtiful Joe 2,Sony,PS2,2004,Action,Capcom,0.1,0.08,0,0.03,0.21
7381,Quake III: Revolution,Sony,PS2,2001,Shooter,Electronic Arts,0.1,0.08,0,0.03,0.21
7382,Pac-Man World 3,Nintendo,PS2,2005,Platform,Namco Bandai Games,0.1,0.08,0,0.03,0.21
