Rank,Name,Company,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9569,Pok??mon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,Nintendo,GBA,2004,Misc,Nintendo,0.09,0.03,0,0,0.13
9570,Pro Evolution Soccer 2016,Microsoft,X360,2015,Sports,Konami Digital Entertainment,0.04,0.08,0,0.01,0.13
9571,Batman: Arkham Knight,PC,PC,2015,Action,Warner Bros. Interactive Entertainment,0.08,0.03,0,0.01,0.13
9572,Warriors Orochi 2,Sony,PS2,2008,Action,Tecmo Koei,0.06,0.05,0,0.02,0.13
9573,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,Sony,PS2,2005,Platform,Ubisoft,0.06,0.05,0,0.02,0.13
9574,Need for Speed: ProStreet,Nintendo,DS,2007,Racing,Electronic Arts,0.11,0.01,0,0.01,0.13
9575,Assault: Retribution,Sony,PS,1998,Action,Telstar,0.07,0.05,0,0.01,0.13
9576,Sengoku Basara 3 Utage,Nintendo,Wii,2011,Action,Capcom,0,0,0.13,0,0.13
9577,Spartan: Total Warrior,Microsoft,XB,2005,Action,Sega,0.1,0.03,0,0,0.13
9578,Gravity Rush Remastered,Sony,PS4,2015,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.01,0.13
9579,Rock Band Track Pack Volume 2,Sony,PS3,2008,Misc,MTV Games,0.11,0,0,0.01,0.13
9580,City Crisis,Sony,PS2,2001,Simulation,Take-Two Interactive,0.06,0.05,0,0.02,0.13
9581,Zapper: One Wicked Cricket!,Nintendo,GC,2002,Platform,Infogrames,0.1,0.03,0,0,0.13
9582,Star Wars: Clone Wars,Microsoft,XB,2003,Shooter,LucasArts,0.1,0.03,0,0,0.13
9583,Assassination Classroom: Grand Siege on Kuro-sensei,Nintendo,3DS,2015,Action,Namco Bandai Games,0,0,0.13,0,0.13
9584,Dynasty Warriors 5 Empires,Microsoft,X360,2006,Action,Tecmo Koei,0.11,0.01,0,0.01,0.13
9585,High Rollers Casino,Microsoft,XB,2004,Misc,Mud Duck Productions,0.1,0.03,0,0,0.13
9586,Advent Rising,Microsoft,XB,2005,Action,THQ,0.1,0.03,0,0,0.13
9587,Surf Riders,Sony,PS,1999,Sports,Ubisoft,0.07,0.05,0,0.01,0.13
9588,Torino 2006,Sony,PS2,2006,Sports,Take-Two Interactive,0.06,0.05,0,0.02,0.13
9589,Nobunaga no Yabou: Ranseiki,Sony,PS2,2002,Strategy,Tecmo Koei,0,0,0.13,0,0.13
9590,Derby Stallion Advance,Nintendo,GBA,2002,Sports,Enterbrain,0,0,0.12,0,0.13
9591,PBR: Out of the Chute,Nintendo,Wii,2008,Sports,Crave Entertainment,0.12,0,0,0.01,0.13
9592,Monopoly Party,Nintendo,GC,2002,Misc,Infogrames,0.1,0.03,0,0,0.13
9593,LEGO Batman 2: DC Super Heroes,Nintendo,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.05,0.07,0,0.01,0.13
9594,Thor: God of Thunder,Nintendo,DS,2011,Action,Sega,0.09,0.03,0,0.01,0.13
9595,TOCA Race Driver 2: Ultimate Racing Simulator,Microsoft,XB,2004,Racing,Codemasters,0.09,0.03,0,0,0.13
9596,The Price is Right: Decades,Nintendo,Wii,2011,Misc,Ubisoft,0.12,0,0,0.01,0.13
9597,Snood,Nintendo,GBA,2001,Puzzle,"Destination Software, Inc",0.09,0.03,0,0,0.13
9598,The Sky Crawlers: Innocent Aces,Nintendo,Wii,2008,Simulation,Namco Bandai Games,0.09,0.02,0.01,0.01,0.13
9599,Avatar: The Last Airbender - Into the Inferno,Nintendo,DS,2008,Adventure,THQ,0.11,0.01,0,0.01,0.13
9600,Fit in Six,Sony,PS3,2011,Sports,Ubisoft,0.12,0,0,0.01,0.13
9601,Monster Jam: Urban Assault,Sony,PS2,2008,Racing,Activision,0.06,0.05,0,0.02,0.13
9602,Ice Age: Dawn of the Dinosaurs,Microsoft,X360,2009,Action,Activision,0.09,0.03,0,0.01,0.13
9603,DT Racer,Sony,PS2,2005,Racing,XS Games,0.06,0.05,0,0.02,0.13
9604,SimAnimals Africa,Nintendo,Wii,2009,Simulation,Electronic Arts,0.1,0.01,0,0.01,0.13
9605,Deepak Chopra's Leela,Microsoft,X360,2011,Misc,THQ,0.07,0.05,0,0.01,0.13
9606,Twister Mania,Microsoft,X360,2011,Misc,505 Games,0.1,0.01,0,0.01,0.13
9607,World Cup Golf: Professional Edition,Sony,PS,1995,Sports,U.S. Gold,0.07,0.05,0,0.01,0.13
9608,Black Dawn,Sony,PS,1996,Simulation,Virgin Interactive,0.07,0.05,0,0.01,0.13
9609,Soccer Tsuku: Pro Soccer Club o Tsukurou!,Sony,PS3,2013,Sports,Sega,0,0,0.13,0,0.13
9610,428: Fuusa Sareta Shibuya de,Nintendo,Wii,2008,Adventure,Sega,0,0,0.13,0,0.13
9611,Kelly Slater's Pro Surfer,Nintendo,GBA,2002,Sports,Activision,0.09,0.03,0,0,0.13
9612,Warriors of Might and Magic,Sony,PS,2001,Adventure,3DO,0.07,0.05,0,0.01,0.13
9613,Drome Racers,Sony,PS2,2002,Racing,Electronic Arts,0.06,0.05,0,0.02,0.13
9614,X-Men: Next Dimension,Nintendo,GC,2002,Fighting,Activision,0.1,0.03,0,0,0.13
9615,Impossible Mission,Nintendo,DS,2007,Platform,System 3 Arcade Software,0.12,0,0,0.01,0.13
9616,NCIS,Sony,PS3,2011,Adventure,Ubisoft,0.07,0.04,0,0.02,0.13
9617,Cabela's Dangerous Hunts 2011,Nintendo,DS,2010,Sports,Activision,0.12,0,0,0.01,0.13
9618,Garfield's Fun Fest,Nintendo,DS,2008,Platform,Zoo Digital Publishing,0.07,0.04,0,0.01,0.13
9619,7th Dragon 2020-II,Sony,PSP,2013,Role-Playing,Sega,0,0,0.13,0,0.13
9620,Doukyuusei 2,Sega,SAT,1997,Role-Playing,NEC Interchannel,0,0,0.13,0,0.13
9621,SkullMonkeys,Sony,PS,1998,Platform,DreamWorks Interactive,0.07,0.05,0,0.01,0.13
9622,Cloudy With a Chance of Meatballs,Nintendo,Wii,2009,Platform,Ubisoft,0.11,0,0,0.01,0.13
9623,Burnout,Microsoft,XB,2002,Racing,Acclaim Entertainment,0.09,0.03,0,0,0.13
9624,Zenses: Ocean,Nintendo,DS,2008,Puzzle,Game Factory,0.11,0.01,0,0.01,0.13
9625,Ben 10 Galactic Racing,Nintendo,Wii,2011,Racing,D3Publisher,0.08,0.03,0,0.01,0.13
9626,Teenage Mutant Ninja Turtles: Arcade Attack,Nintendo,DS,2009,Action,Ubisoft,0.12,0,0,0.01,0.13
9627,Baroque,Sony,PS2,2007,Role-Playing,Rising Star Games,0.05,0.04,0.02,0.01,0.13
9628,Left Brain Right Brain 2,Nintendo,DS,2008,Misc,Majesco Entertainment,0.12,0,0,0.01,0.13
9629,Dynasty Warriors: Gundam Reborn,Sony,PSV,2013,Action,Namco Bandai Games,0,0,0.13,0,0.13
9630,Kidz Sports: Crazy Golf,Nintendo,Wii,2008,Sports,Data Design Interactive,0.11,0,0,0.01,0.13
9631,Little Battlers eXperience: Wars,Nintendo,3DS,2013,Strategy,Level 5,0,0,0.13,0,0.13
9632,Victorious: Time to Shine,Microsoft,X360,2011,Action,D3Publisher,0.12,0,0,0.01,0.13
9633,NBA Ballers: Phenom,Microsoft,XB,2006,Sports,Midway Games,0.09,0.03,0,0,0.13
9634,Aikatsu! 365 Idol Days,Nintendo,3DS,2014,Adventure,Namco Bandai Games,0,0,0.13,0,0.13
9635,Petz Puppyz & Kittenz,Nintendo,DS,2011,Misc,Ubisoft,0.12,0,0,0.01,0.13
9636,Crash Tag Team Racing,Microsoft,XB,2005,Racing,Vivendi Games,0.09,0.03,0,0,0.13
9637,Freedom Fighters,Nintendo,GC,2003,Shooter,Electronic Arts,0.1,0.03,0,0,0.13
9638,The Stronghold Collection,PC,PC,2009,Strategy,Take-Two Interactive,0.03,0.08,0,0.02,0.13
9639,Operation Abyss: New Tokyo Legacy,Sony,PSV,2014,Role-Playing,Nippon Ichi Software,0.04,0.01,0.06,0.02,0.13
9640,Transformer: Rise of the Dark Spark,Sony,PS3,2014,Action,Activision,0.04,0.05,0.01,0.02,0.13
9641,Mega Man X Collection,Nintendo,GC,2006,Misc,Capcom,0.1,0.03,0,0,0.13
9642,Detana TwinBee Yahho! Deluxe Pack,Sega,SAT,1995,Shooter,Konami Digital Entertainment,0,0,0.13,0,0.13
9643,Dragon Ball: Origins,Nintendo,DS,2008,Action,Atari,0.09,0.03,0,0.01,0.13
9644,Last Ranker,Sony,PSP,2010,Role-Playing,Capcom,0,0,0.13,0,0.13
9645,Quantum Redshift,Microsoft,XB,2002,Racing,Microsoft Game Studios,0.09,0.03,0,0,0.13
9646,Smash Court Tennis Pro Tournament 2,Sony,PS2,2004,Sports,Sony Computer Entertainment,0.06,0.05,0,0.02,0.13
9647,Eat Lead: The Return of Matt Hazard,Microsoft,X360,2009,Shooter,D3Publisher,0.1,0.01,0,0.01,0.13
9648,Battleborn,Microsoft,XOne,2016,Shooter,Take-Two Interactive,0.08,0.04,0,0.01,0.13
9649,Legends of Wrestling II,Microsoft,XB,2002,Fighting,Acclaim Entertainment,0.09,0.03,0,0,0.13
9650,Power Pro Kun Pocket 13,Nintendo,DS,2010,Sports,Konami Digital Entertainment,0,0,0.13,0,0.13
9651,Armed and Dangerous,Microsoft,XB,2003,Shooter,LucasArts,0.09,0.03,0,0,0.13
9652,Jurassic: The Hunted,Microsoft,X360,2009,Shooter,Activision,0.12,0,0,0.01,0.13
9653,Adventures to Go!,Sony,PSP,2008,Role-Playing,Zushi Games,0.1,0,0.01,0.01,0.13
9654,Conduit 2,Nintendo,Wii,2011,Shooter,Sega,0.07,0.04,0,0.01,0.13
9655,Supremacy MMA,Sony,PS3,2011,Fighting,505 Games,0.06,0.04,0,0.02,0.13
9656,World Soccer Winning Eleven 2002,Sony,PS,2002,Sports,Konami Digital Entertainment,0,0,0.12,0.01,0.13
9657,Geometry Wars: Galaxies,Nintendo,Wii,2007,Shooter,Vivendi Games,0.11,0,0,0.01,0.13
9658,Actua Tennis,Sony,PS,1997,Sports,Gremlin Interactive Ltd,0.07,0.05,0,0.01,0.13
9659,Horse Life,Nintendo,DS,2007,Simulation,Game Life,0.09,0.02,0,0.01,0.13
9660,Monster Truck Madness,Nintendo,GBA,2003,Racing,THQ,0.09,0.03,0,0,0.12
9661,Sonic Jam,Sega,SAT,1997,Platform,Sega,0,0,0.12,0,0.12
9662,Puella Magi Madoka Magica Portable,Sony,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.12,0,0.12
9663,Ninja Reflex,Nintendo,Wii,2008,Action,Electronic Arts,0.11,0.01,0,0.01,0.12
9664,Peter Jacobsen's Golden Tee Golf,Sony,PS,2000,Sports,Infogrames,0.07,0.05,0,0.01,0.12
9665,Calling,Nintendo,Wii,2009,Adventure,Konami Digital Entertainment,0.07,0.04,0,0.01,0.12
9666,Marvel Avengers: Battle for Earth,Nintendo,WiiU,2012,Action,Ubisoft,0.07,0.04,0,0.01,0.12
9667,Disney's Atlantis: The Lost Empire,Nintendo,GBA,2001,Platform,THQ,0.09,0.03,0,0,0.12
9668,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,Sega,SAT,1998,Sports,Sega,0,0,0.12,0,0.12
9669,Charm Girls Club: My Fashion Mall,Nintendo,DS,N/A,Simulation,Unknown,0.12,0,0,0.01,0.12
9670,Where the Wild Things Are,Nintendo,Wii,2009,Platform,Warner Bros. Interactive Entertainment,0.11,0,0,0.01,0.12
9671,High Velocity: Mountain Racing Challenge,Sega,SAT,1995,Racing,Atlus,0,0,0.12,0,0.12
9672,NHL 2K7,Sony,PS3,2006,Sports,Take-Two Interactive,0.11,0,0,0.01,0.12
9673,Resident Evil,Sony,PS3,2006,Action,Capcom,0,0,0.12,0,0.12
9674,Capcom vs. SNK 2: Millionaire Fighting 2001,Sega,DC,2001,Fighting,Capcom,0,0,0.12,0,0.12
9675,Criticom,Sony,PS,1996,Fighting,Vic Tokai,0.07,0.05,0,0.01,0.12
9676,SCORE International Baja 1000: The Official Game,Microsoft,X360,2008,Racing,Activision,0.11,0.01,0,0.01,0.12
9677,Disney Sing It: Party Hits,Sony,PS3,2010,Misc,Disney Interactive Studios,0.1,0.01,0,0.01,0.12
9678,Sleeping Dogs,PC,PC,2012,Action,Square Enix,0.06,0.05,0,0.02,0.12
9679,Mega Man X: Command Mission,Nintendo,GC,2004,Role-Playing,Capcom,0.1,0.02,0,0,0.12
9680,Diner Dash: Sizzle & Serve,Sony,PSP,2007,Puzzle,Eidos Interactive,0.11,0,0,0.01,0.12
9681,After Hours Athletes,Sony,PS3,2011,Sports,Sony Computer Entertainment,0,0.1,0,0.03,0.12
9682,Lego Star Wars: The Force Awakens,Sony,PS3,2016,Action,Warner Bros. Interactive Entertainment,0.03,0.07,0,0.02,0.12
9683,Worms 3D,Sony,PS2,2003,Strategy,Sega,0.06,0.05,0,0.02,0.12
9684,Clock Tower: The First Fear,Sony,PS,1997,Adventure,Human Entertainment,0,0,0.12,0.01,0.12
9685,Kidou Senshi Gundam Seed Battle Destiny,Sony,PSV,2012,Action,Namco Bandai Games,0,0,0.12,0,0.12
9686,Godzilla Unleashed: Double Smash,Nintendo,DS,2007,Action,Atari,0.11,0,0,0.01,0.12
9687,Star Trek: Conquest,Nintendo,Wii,2007,Strategy,Bethesda Softworks,0.11,0.01,0,0.01,0.12
9688,"Kilari: Na-san, Mon Meilleur Ami",Nintendo,DS,2006,Simulation,Konami Digital Entertainment,0,0,0.12,0,0.12
9689,Strikers 1945,Sony,PS,1998,Shooter,Midas Interactive Entertainment,0.07,0.05,0,0.01,0.12
9690,Ochaken no Heya DS,Nintendo,DS,2006,Simulation,MTO,0,0,0.12,0,0.12
9691,Obscure: The Aftermath,Nintendo,Wii,2008,Action,Playlogic Game Factory,0.12,0,0,0.01,0.12
9692,Galidor: Defenders of the Outer Dimension,Nintendo,GBA,2002,Action,Electronic Arts,0.09,0.03,0,0,0.12
9693,Tom Clancy's Splinter Cell Trilogy,Sony,PS3,2011,Action,Ubisoft,0,0.1,0,0.03,0.12
9694,WRC: FIA World Rally Championship,Microsoft,X360,N/A,Racing,Black Bean Games,0,0.1,0,0.02,0.12
9695,Fire ProWrestling S: 6Men Scramble,Sega,SAT,1996,Fighting,Human Entertainment,0,0,0.12,0,0.12
9696,Blackwater,Microsoft,X360,2011,Shooter,505 Games,0.09,0.02,0,0.01,0.12
9697,Pryzm Chapter One: The Dark Unicorn,Sony,PS2,2002,Adventure,TDK Mediactive,0.06,0.05,0,0.02,0.12
9698,Gundam Battle Royale,Sony,PSP,2006,Action,Namco Bandai Games,0,0,0.12,0,0.12
9699,Solitaire & Mahjong,Nintendo,Wii,2009,Puzzle,Crave Entertainment,0.11,0,0,0.01,0.12
9700,Zen-Nippon Pro Wrestling: Ouja no Kon,Sony,PS,1999,Fighting,Human Entertainment,0,0,0.12,0.01,0.12
9701,NASCAR 2005: Chase for the Cup,Nintendo,GC,2004,Racing,Electronic Arts,0.1,0.02,0,0,0.12
9702,Homefront: The Revolution,Microsoft,XOne,2016,Shooter,Deep Silver,0.05,0.07,0,0.01,0.12
9703,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",Sony,PS2,2008,Misc,D3Publisher,0,0,0.12,0,0.12
9704,Guilty Gear X,Sony,PS2,2001,Fighting,Sammy Corporation,0.06,0.05,0,0.02,0.12
9705,Deadliest Catch: Sea of Chaos,Nintendo,Wii,2010,Sports,Crave Entertainment,0.12,0,0,0.01,0.12
9706,One Piece: Pirate Warriors 2,Sony,PSV,2013,Action,Namco Bandai Games,0,0,0.12,0,0.12
9707,NHL 2002,Nintendo,GBA,2002,Sports,Electronic Arts,0.09,0.03,0,0,0.12
9708,Disney's PK: Out of the Shadows,Sony,PS2,2002,Platform,Ubisoft,0.06,0.05,0,0.02,0.12
9709,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,Nintendo,DS,2010,Role-Playing,Namco Bandai Games,0,0,0.12,0,0.12
9710,Karaoke Revolution,Microsoft,X360,2009,Misc,Konami Digital Entertainment,0.12,0,0,0.01,0.12
9711,Echo Night,Sony,PS,1998,Adventure,From Software,0.03,0.02,0.07,0.01,0.12
9712,Are You Smarter than a 5th Grader? Game Time,Microsoft,X360,2009,Puzzle,THQ,0.12,0,0,0.01,0.12
9713,Rocket League,Microsoft,XOne,2016,Sports,505 Games,0.03,0.09,0,0.01,0.12
9714,Wild ARMs 5 (jp sales),Sony,PS2,2006,Role-Playing,505 Games,0,0,0.12,0,0.12
9715,Tom Clancy's Splinter Cell: Blacklist,Nintendo,WiiU,2013,Action,Ubisoft,0.05,0.07,0,0.01,0.12
9716,Gladiator Begins,Sony,PSP,2010,Action,PQube,0.05,0.01,0.05,0.01,0.12
9717,Colony Wars III: Red Sun,Sony,PS,2000,Simulation,Psygnosis,0.07,0.05,0,0.01,0.12
9718,Magic: The Gathering - Battlemage,Sony,PS,1997,Strategy,Acclaim Entertainment,0.07,0.05,0,0.01,0.12
9719,The King of Fighters '94,Sega,NG,1994,Fighting,SNK,0,0,0.12,0,0.12
9720,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,Nintendo,DS,2008,Adventure,Tecmo Koei,0,0,0.12,0,0.12
9721,Puzzle Quest 2,Nintendo,DS,2010,Puzzle,D3Publisher,0.11,0,0,0.01,0.12
9722,All Kamen Rider: Rider Generation,Nintendo,DS,2011,Action,Namco Bandai Games,0,0,0.12,0,0.12
9723,The King of Fighters '98 Ultimate Match,Sony,PS2,2008,Fighting,Ignition Entertainment,0.04,0.03,0.03,0.01,0.12
9724,Onechanbara: Bikini Zombie Slayers,Nintendo,Wii,2008,Action,D3Publisher,0.11,0,0,0.01,0.12
9725,Puzzle Quest: Challenge of the Warlords,Sony,PS2,2007,Puzzle,D3Publisher,0.06,0.05,0,0.02,0.12
9726,Angry Birds Star Wars,Sony,PSV,2013,Strategy,Activision,0.05,0.04,0,0.03,0.12
9727,Guardian's Crusade,Sony,PS,1998,Role-Playing,Activision,0.07,0.05,0,0.01,0.12
9728,Undead Knights,Sony,PSP,2009,Action,Ubisoft Annecy,0.05,0.01,0.06,0.01,0.12
9729,Final Fantasy XIV: Heavensward,Sony,PS4,2015,Action,Square Enix,0,0.05,0.06,0.01,0.12
9730,Lemony Snicket's A Series of Unfortunate Events,Microsoft,XB,2004,Platform,Activision,0.09,0.03,0,0,0.12
9731,MotoGP 3 - Official Game of MotoGP,Sony,PS2,2003,Racing,Namco Bandai Games,0.06,0.05,0,0.02,0.12
9732,Makai Kingdom: Chronicles of the Sacred Tome,Sony,PS2,2005,Role-Playing,Tecmo Koei,0.06,0.05,0,0.02,0.12
9733,The Ant Bully,Nintendo,GC,2006,Platform,Midway Games,0.09,0.02,0,0,0.12
9734,M&M's Kart Racing,Nintendo,DS,2008,Racing,Zoo Digital Publishing,0.11,0,0,0.01,0.12
9735,Bomberman Party Edition,Sony,PS,1998,Puzzle,Virgin Interactive,0.07,0.05,0,0.01,0.12
9736,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,Nintendo,3DS,2014,Misc,Namco Bandai Games,0,0,0.12,0,0.12
9737,Dragon Ball Z: Battle of Z,Sony,PSV,2014,Fighting,Namco Bandai Games,0,0.04,0.06,0.02,0.12
9738,Eyeshield 21: Max Devil Power,Nintendo,DS,2006,Role-Playing,Nintendo,0,0,0.12,0,0.12
9739,Summon Night 3,Sony,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.12,0,0.12
9740,O.D.T.: Escape... Or Die Trying,Sony,PS,1997,Adventure,Psygnosis,0.07,0.05,0,0.01,0.12
9741,Madden NFL 06,Nintendo,DS,2005,Sports,Electronic Arts,0.11,0,0,0.01,0.12
9742,Escape The Museum,Nintendo,Wii,2009,Adventure,Majesco Entertainment,0.11,0.01,0,0.01,0.12
9743,Fuse (Insomniac),Sony,PS3,2013,Shooter,Electronic Arts,0.06,0.04,0,0.02,0.12
9744,Record of Agarest War Zero,Sony,PS3,N/A,Strategy,Ghostlight,0.09,0,0.03,0.01,0.12
9745,Lunar: Dragon Song,Nintendo,DS,2005,Role-Playing,Rising Star Games,0.11,0,0,0.01,0.12
9746,Break 'Em All,Nintendo,DS,2005,Puzzle,D3Publisher,0.11,0,0,0.01,0.12
9747,WWE SmackDown vs Raw 2008,Nintendo,DS,2007,Fighting,THQ,0.11,0.01,0,0.01,0.12
9748,MotoGP 14,Sony,PS3,2014,Racing,Milestone S.r.l.,0.04,0.06,0,0.02,0.12
9749,Cars 2,Sony,PSP,2011,Racing,Disney Interactive Studios,0.1,0.01,0,0.01,0.12
9750,Major League Baseball 2K8 Fantasy All-Stars,Nintendo,DS,2008,Sports,Take-Two Interactive,0.11,0,0,0.01,0.12
9751,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,Sony,PSP,N/A,Strategy,N/A,0,0,0.12,0,0.12
9752,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,Sony,PSP,2007,Shooter,Namco Bandai Games,0,0,0.12,0,0.12
9753,San Goku Shi V,Sega,SAT,1996,Strategy,Tecmo Koei,0,0,0.12,0,0.12
9754,Puzzle Kingdoms,Nintendo,Wii,2009,Puzzle,Zoo Digital Publishing,0.11,0,0,0.01,0.12
9755,The Lord of the Rings: Aragorn's Quest,Nintendo,DS,2010,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0,0.01,0.12
9756,WRC 5: FIA World Rally Championship,Sony,PS3,2015,Sports,Bigben Interactive,0.02,0.09,0,0.02,0.12
9757,Red Faction II,Microsoft,XB,2003,Shooter,THQ,0.09,0.03,0,0,0.12
9758,Daikaijyuu Monogatari II,Nintendo,SNES,1996,Role-Playing,Hudson Soft,0,0,0.12,0,0.12
9759,Rock Band Track Pack Volume 2,Sony,PS2,2008,Misc,MTV Games,0.06,0.05,0,0.02,0.12
9760,Voodoo Vince,Microsoft,XB,2003,Platform,Microsoft Game Studios,0.09,0.03,0,0,0.12
9761,Bodycount,Sony,PS3,2011,Shooter,Codemasters,0.05,0.06,0,0.02,0.12
9762,Gundam Memories: Tatakai no Kioku,Sony,PSP,2011,Action,Namco Bandai Games,0,0,0.12,0,0.12
9763,Megamind: Ultimate Showdown,Microsoft,X360,2010,Action,THQ,0.07,0.04,0,0.01,0.12
9764,Kaijuu Busters,Nintendo,DS,2009,Action,Namco Bandai Games,0,0,0.12,0,0.12
9765,Neopets Petpet Adventures: The Wand of Wishing,Sony,PSP,2006,Adventure,Sony Computer Entertainment,0.11,0,0,0.01,0.12
9766,Ferrari Challenge Trofeo Pirelli,Sony,PS2,2008,Racing,System 3 Arcade Software,0.06,0.05,0,0.02,0.12
9767,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,Sega,SAT,1995,Misc,Sega,0,0,0.12,0,0.12
9768,Chase: Hollywood Stunt Driver,Microsoft,XB,2002,Racing,BAM! Entertainment,0.09,0.03,0,0,0.12
9769,The X Files: Resist or Serve,Sony,PS2,2004,Adventure,Vivendi Games,0.06,0.05,0,0.02,0.12
9770,Mobile Suit Gundam Side Story: Missing Link,Sony,PS3,2014,Action,Namco Bandai Games,0,0,0.12,0,0.12
9771,Saru! Get You! Million Monkeys,Sony,PS2,N/A,Platform,Unknown,0,0,0.12,0,0.12
9772,Curious George,Sony,PS2,2006,Action,Namco Bandai Games,0.06,0.05,0,0.02,0.12
9773,Crush3D,Nintendo,3DS,2012,Platform,Sega,0.07,0.04,0,0.01,0.12
9774,Zathura,Sony,PS2,2005,Adventure,Take-Two Interactive,0.06,0.05,0,0.02,0.12
9775,Lovely Lisa,Nintendo,DS,2007,Simulation,DHM Interactive,0.11,0,0,0.01,0.12
9776,Medarot DS: Kabuto / Kuwagata Ver.,Nintendo,DS,2010,Role-Playing,Rocket Company,0,0,0.12,0,0.12
9777,Mountain Sports,Nintendo,Wii,2009,Sports,Activision,0.11,0,0,0.01,0.12
9778,Tenchu: Shadow Assassins,Sony,PSP,2009,Action,Ubisoft,0.03,0.03,0.05,0.01,0.12
9779,NPPL: Championship Paintball 2009,Microsoft,X360,2008,Shooter,Activision Value,0.1,0.01,0,0.01,0.12
9780,Lost Planet 3,Microsoft,X360,2013,Shooter,Capcom,0.07,0.04,0.01,0.01,0.12
9781,Making History: The Great War,Sony,PSP,2010,Strategy,Namco Bandai Games,0,0,0.12,0,0.12
9782,Shin Megami Tensei: Devil Survivor 2,Nintendo,3DS,2015,Role-Playing,Atlus,0,0.03,0.09,0,0.12
9783,The God of War Trilogy,Sony,PS3,2010,Action,Sony Computer Entertainment,0,0.07,0.03,0.02,0.12
9784,Dance Paradise,Microsoft,X360,2010,Misc,Mindscape,0.1,0.01,0,0.01,0.12
9785,Backyard Baseball '10,Nintendo,DS,2009,Sports,Atari,0.11,0,0,0.01,0.12
9786,Blazblue: Continuum Shift Extend,Sony,PSV,2011,Fighting,PQube,0.03,0.05,0.02,0.02,0.12
9787,Cel Damage,Microsoft,XB,2001,Racing,Electronic Arts,0.09,0.03,0,0,0.12
9788,Go! Sudoku,Sony,PSP,2005,Puzzle,Sony Computer Entertainment,0.11,0,0,0.01,0.12
9789,Alice: Madness Returns,PC,PC,2011,Adventure,Electronic Arts,0,0.1,0,0.02,0.12
9790,SSX 3,Nintendo,GBA,2003,Sports,Electronic Arts,0.09,0.03,0,0,0.12
9791,My Chinese Coach,Nintendo,DS,2008,Misc,Ubisoft,0.11,0.01,0,0.01,0.12
9792,DiRT 2,Nintendo,DS,2009,Racing,Codemasters,0.06,0.04,0,0.01,0.12
9793,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,Nintendo,DS,2007,Misc,Namco Bandai Games,0,0,0.12,0,0.12
9794,The King of Fighters Collection: The Orochi Saga,Nintendo,Wii,2008,Fighting,Ignition Entertainment,0.11,0,0,0.01,0.12
9795,Atelier Annie: Alchemists of Sera Island,Nintendo,DS,2009,Role-Playing,Gust,0.08,0,0.03,0.01,0.12
9796,Breakdown,Microsoft,XB,2004,Adventure,Electronic Arts,0.09,0.03,0,0,0.12
9797,Rush,Sony,PSP,2006,Racing,Midway Games,0.11,0,0,0.01,0.12
9798,Ecco the Dolphin,Sega,GEN,1992,Adventure,Sega,0,0,0.12,0,0.12
9799,The Legend of Heroes: Trails of Cold Steel II,Sony,PS3,2014,Role-Playing,Nippon Ichi Software,0.01,0,0.11,0,0.12
9800,Looney Tunes: Sheep Raider,Sony,PS,2001,Platform,Infogrames,0.07,0.05,0,0.01,0.12
9801,Yard Sale Hidden Treasures: Sunnyville,Nintendo,DS,2010,Puzzle,Konami Digital Entertainment,0.11,0,0,0.01,0.12
9802,Harvest Moon 2 GBC,Nintendo,GB,1999,Simulation,Ubisoft,0,0,0.12,0,0.12
9803,Killer is Dead,Microsoft,X360,2013,Action,Deep Silver,0.08,0.02,0.01,0.01,0.12
9804,Lost in Shadow,Nintendo,Wii,2010,Platform,Konami Digital Entertainment,0.1,0,0.01,0.01,0.12
9805,Cory in the House,Nintendo,DS,2007,Action,Disney Interactive Studios,0.11,0,0,0.01,0.12
9806,X2: Wolverine's Revenge,Nintendo,GC,2003,Platform,Activision,0.09,0.02,0,0,0.12
9807,McDROID,Nintendo,Wii,2011,Strategy,Namco Bandai Games,0,0,0.12,0,0.12
9808,Gallop Racer 2000,Sony,PS,2000,Sports,Tecmo Koei,0,0,0.11,0.01,0.12
